,Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
505,多么 惨 啊 感谢 感谢 感谢 流泪 流泪 流泪,11,11_个个_绝望_人心_碎,"['个个', '绝望', '人心', '碎', '人世间', '离开', '办法', '惨', '口', '评论', '俩', '善良', '逝者', '多好', '安息', '视频', '活呀', '四口', '看着', '会', '一家', '天', '孩子', '一家人', '愿', '两家', '哭', '泪奔', '天堂', '可怜']","['多么 好 的 一家人 啊 就 这样 离开 了 人世间 愿 逝者 在 天堂 再 无 劫难 看到 这 视频 好 心疼 一路 走 好 安息 感谢 感谢 感谢 感谢 感谢 流泪 流泪 流泪 流泪', '看着 让 人心 都 碎 了 ， 感谢 感谢 感谢 感谢 流泪 流泪 流泪 流泪', '多好 的 一家 4 口 ， 看看 个个 都 是 善良 的 人 感谢 感谢 感谢 流泪 流泪 流泪']",个个 - 绝望 - 人心 - 碎 - 人世间 - 离开 - 办法 - 惨 - 口 - 评论 - 俩 - 善良 - 逝者 - 多好 - 安息 - 视频 - 活呀 - 四口 - 看着 - 会 - 一家 - 天 - 孩子 - 一家人 - 愿 - 两家 - 哭 - 泪奔 - 天堂 - 可怜,1.0,False
506,太 可怜 了 ， 看 了 让 人 心痛,4,4_到底_度过_月_咋整,"['到底', '度过', '月', '咋整', '酸酸的', '模糊', '一劫', '面对', '真可怜', '逃不过', '完', '皆', '受得了', '方式', '听', '留', '泪流满面', '父母亲', '阿弥陀佛', '离开', '伤痛', '开心', '评论', '为啥', '这是', '停车', '受不了', '事', '半点', '不由']","['哎呀 ， 这种 事情 发出 来 心痛 ， 阿弥陀佛 ， 让 他们 在 天堂 一家 过得 开心', '一家人 在 一起 ， 却 没有 想到 会 用 这样 的 方式 在 一起 ， 愿 你们 的 家人 能 节哀 ！ 不 希望 再有 这样 的 事情 发生 了', '这 可 咋整 呀 老天爷 爷 四个 老人 怎么 面对 呀']",到底 - 度过 - 月 - 咋整 - 酸酸的 - 模糊 - 一劫 - 面对 - 真可怜 - 逃不过 - 完 - 皆 - 受得了 - 方式 - 听 - 留 - 泪流满面 - 父母亲 - 阿弥陀佛 - 离开 - 伤痛 - 开心 - 评论 - 为啥 - 这是 - 停车 - 受不了 - 事 - 半点 - 不由,1.0,False
507,一下 说 是 洪水 ， 一下 说 是 大桥 垮塌 ， 到底 是 啥 原因 。,-1,-1_果_凋谢_投奔_希望,"['果', '凋谢', '投奔', '希望', '爸爸', '人会', '哥哥', '照顾', '顺才', '神', '香三枉', '相亲相爱', '生命', '只能', '比心', '口', '心', '爷爷', '平安', '表达', '一生', '受得了', '造孽', '一家子', '原', '世界', '少', '顺风', '顺水', '看不得']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 如果 有 好心人 ， 知道 哪里 路段 坏掉 ， 他 这么 的 好心 在 公路 中间 跪下 求 你们 ， 大家 车 停下来 ， 你 就要 马上 停下 ， 不要 这 样子 ， 开车 好像 出风头 的 一样 ， 不听话 你 就 后悔药 买不到 ， 人家 好人 一生 平安 ， 这 样子 看到 会 心酸 吗 ？ 真的 太 可怜 了 ， 以后 全 天下 的 司机 ， 如果 碰到 有 什么 事情 ， 有 好心人 站 出来 能 吃 ， 你 一定 要 减速 下来 停下来 ， 这个 不是 为 你们 大家 好 吗 ？ 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪']",果 - 凋谢 - 投奔 - 希望 - 爸爸 - 人会 - 哥哥 - 照顾 - 顺才 - 神 - 香三枉 - 相亲相爱 - 生命 - 只能 - 比心 - 口 - 心 - 爷爷 - 平安 - 表达 - 一生 - 受得了 - 造孽 - 一家子 - 原 - 世界 - 少 - 顺风 - 顺水 - 看不得,0.0,False
508,妈呀 ， 太 心痛 了 泣不成声 泣不成声 泣不成声 泣不成声 泣不成声 泣不成声,-1,-1_果_凋谢_投奔_希望,"['果', '凋谢', '投奔', '希望', '爸爸', '人会', '哥哥', '照顾', '顺才', '神', '香三枉', '相亲相爱', '生命', '只能', '比心', '口', '心', '爷爷', '平安', '表达', '一生', '受得了', '造孽', '一家子', '原', '世界', '少', '顺风', '顺水', '看不得']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 如果 有 好心人 ， 知道 哪里 路段 坏掉 ， 他 这么 的 好心 在 公路 中间 跪下 求 你们 ， 大家 车 停下来 ， 你 就要 马上 停下 ， 不要 这 样子 ， 开车 好像 出风头 的 一样 ， 不听话 你 就 后悔药 买不到 ， 人家 好人 一生 平安 ， 这 样子 看到 会 心酸 吗 ？ 真的 太 可怜 了 ， 以后 全 天下 的 司机 ， 如果 碰到 有 什么 事情 ， 有 好心人 站 出来 能 吃 ， 你 一定 要 减速 下来 停下来 ， 这个 不是 为 你们 大家 好 吗 ？ 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪']",果 - 凋谢 - 投奔 - 希望 - 爸爸 - 人会 - 哥哥 - 照顾 - 顺才 - 神 - 香三枉 - 相亲相爱 - 生命 - 只能 - 比心 - 口 - 心 - 爷爷 - 平安 - 表达 - 一生 - 受得了 - 造孽 - 一家子 - 原 - 世界 - 少 - 顺风 - 顺水 - 看不得,0.0,False
509,感谢 感谢 感谢 感谢 感谢 感谢 一路 走 好 ， 望 天堂 那边 一切 安好 。 流泪 流泪 流泪 流泪 流泪 流泪,-1,-1_果_凋谢_投奔_希望,"['果', '凋谢', '投奔', '希望', '爸爸', '人会', '哥哥', '照顾', '顺才', '神', '香三枉', '相亲相爱', '生命', '只能', '比心', '口', '心', '爷爷', '平安', '表达', '一生', '受得了', '造孽', '一家子', '原', '世界', '少', '顺风', '顺水', '看不得']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 如果 有 好心人 ， 知道 哪里 路段 坏掉 ， 他 这么 的 好心 在 公路 中间 跪下 求 你们 ， 大家 车 停下来 ， 你 就要 马上 停下 ， 不要 这 样子 ， 开车 好像 出风头 的 一样 ， 不听话 你 就 后悔药 买不到 ， 人家 好人 一生 平安 ， 这 样子 看到 会 心酸 吗 ？ 真的 太 可怜 了 ， 以后 全 天下 的 司机 ， 如果 碰到 有 什么 事情 ， 有 好心人 站 出来 能 吃 ， 你 一定 要 减速 下来 停下来 ， 这个 不是 为 你们 大家 好 吗 ？ 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪']",果 - 凋谢 - 投奔 - 希望 - 爸爸 - 人会 - 哥哥 - 照顾 - 顺才 - 神 - 香三枉 - 相亲相爱 - 生命 - 只能 - 比心 - 口 - 心 - 爷爷 - 平安 - 表达 - 一生 - 受得了 - 造孽 - 一家子 - 原 - 世界 - 少 - 顺风 - 顺水 - 看不得,0.0,False
510,好 心酸 流泪 流泪 流泪 流泪,9,9_搭配_比心_不好_心碎,"['搭配', '比心', '不好', '心碎', '心酸', '人间', '悲剧', '家人', '清香', '哭', '可怜', '活', '看着', '心疼', '心痛', '四口', '三柱', '痛心', '流泪', '可惜', '', '', '', '', '', '', '', '', '', '']","['流泪 流泪 流泪 心碎', '心疼 比心 比心 比心', '四口 人 穿衣 搭配 不好 流泪 流泪']",搭配 - 比心 - 不好 - 心碎 - 心酸 - 人间 - 悲剧 - 家人 - 清香 - 哭 - 可怜 - 活 - 看着 - 心疼 - 心痛 - 四口 - 三柱 - 痛心 - 流泪 - 可惜 -  -  -  -  -  -  -  -  -  - ,0.24880307043214045,False
511,真的 太 可惜 了 。,-1,-1_果_凋谢_投奔_希望,"['果', '凋谢', '投奔', '希望', '爸爸', '人会', '哥哥', '照顾', '顺才', '神', '香三枉', '相亲相爱', '生命', '只能', '比心', '口', '心', '爷爷', '平安', '表达', '一生', '受得了', '造孽', '一家子', '原', '世界', '少', '顺风', '顺水', '看不得']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 如果 有 好心人 ， 知道 哪里 路段 坏掉 ， 他 这么 的 好心 在 公路 中间 跪下 求 你们 ， 大家 车 停下来 ， 你 就要 马上 停下 ， 不要 这 样子 ， 开车 好像 出风头 的 一样 ， 不听话 你 就 后悔药 买不到 ， 人家 好人 一生 平安 ， 这 样子 看到 会 心酸 吗 ？ 真的 太 可怜 了 ， 以后 全 天下 的 司机 ， 如果 碰到 有 什么 事情 ， 有 好心人 站 出来 能 吃 ， 你 一定 要 减速 下来 停下来 ， 这个 不是 为 你们 大家 好 吗 ？ 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪']",果 - 凋谢 - 投奔 - 希望 - 爸爸 - 人会 - 哥哥 - 照顾 - 顺才 - 神 - 香三枉 - 相亲相爱 - 生命 - 只能 - 比心 - 口 - 心 - 爷爷 - 平安 - 表达 - 一生 - 受得了 - 造孽 - 一家子 - 原 - 世界 - 少 - 顺风 - 顺水 - 看不得,0.0,False
512,伤心 了,-1,-1_果_凋谢_投奔_希望,"['果', '凋谢', '投奔', '希望', '爸爸', '人会', '哥哥', '照顾', '顺才', '神', '香三枉', '相亲相爱', '生命', '只能', '比心', '口', '心', '爷爷', '平安', '表达', '一生', '受得了', '造孽', '一家子', '原', '世界', '少', '顺风', '顺水', '看不得']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 如果 有 好心人 ， 知道 哪里 路段 坏掉 ， 他 这么 的 好心 在 公路 中间 跪下 求 你们 ， 大家 车 停下来 ， 你 就要 马上 停下 ， 不要 这 样子 ， 开车 好像 出风头 的 一样 ， 不听话 你 就 后悔药 买不到 ， 人家 好人 一生 平安 ， 这 样子 看到 会 心酸 吗 ？ 真的 太 可怜 了 ， 以后 全 天下 的 司机 ， 如果 碰到 有 什么 事情 ， 有 好心人 站 出来 能 吃 ， 你 一定 要 减速 下来 停下来 ， 这个 不是 为 你们 大家 好 吗 ？ 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪']",果 - 凋谢 - 投奔 - 希望 - 爸爸 - 人会 - 哥哥 - 照顾 - 顺才 - 神 - 香三枉 - 相亲相爱 - 生命 - 只能 - 比心 - 口 - 心 - 爷爷 - 平安 - 表达 - 一生 - 受得了 - 造孽 - 一家子 - 原 - 世界 - 少 - 顺风 - 顺水 - 看不得,0.0,False
513,心疼 流泪 流泪 要 父母 怎么 能 接受 流泪 流泪 流泪 ， 愿 在 另 一个 世界 的 你们 无灾 无难 感谢 感谢 感谢,10,10_无难_逝者_天天_人有旦夕祸福,"['无难', '逝者', '天天', '人有旦夕祸福', '万般', '生死有命', '安息', '人心', '拄', '碎', '黑发人', '白发人', '不由得', '天有不测风云', '天下', '无助', '眼前', '无灾', '一劫', '真可怜', '愿世者', '不再', '皆', '父母亲', '三', '天灾', '口', '令人', '只愿', '好人']","['无情 的 天灾 流泪 愿 逝者 安息 ， 生 者 平安 感谢 感谢 感谢', '请香 三 拄 ， 但愿 你们 一家 四口 上 天堂 天天 快乐 吧 感谢 感谢 感谢 感谢 感谢', '愿 逝者 安息 感谢 感谢 感谢 只是 可怜 了 两家 的 父母亲 ， 白发人 送 黑发人 感谢']",无难 - 逝者 - 天天 - 人有旦夕祸福 - 万般 - 生死有命 - 安息 - 人心 - 拄 - 碎 - 黑发人 - 白发人 - 不由得 - 天有不测风云 - 天下 - 无助 - 眼前 - 无灾 - 一劫 - 真可怜 - 愿世者 - 不再 - 皆 - 父母亲 - 三 - 天灾 - 口 - 令人 - 只愿 - 好人,0.8640936399084108,False
514,唉 可怜 流泪,12,12_出去玩_泪水_好人_流,"['出去玩', '泪水', '好人', '流', '多难', '呼吸', '天呀', '伤感', '不了', '人生', '疼', '心好', '无情', '接受', '一个', '天', '家里', '说', '父母', '活', '天堂', '可怜', '心疼', '一家人', '痛心', '太', '走', '可惜', '流泪', '感谢']","['都 说 不要 一家人 一起 出去玩 ？ 但是 又 舍得 把 谁 挪 在 家里 啊 流泪', '是 怎么 走 的 呀 看 了 泪水 都 流 出来', '哎 ！ 好人 多难 流泪']",出去玩 - 泪水 - 好人 - 流 - 多难 - 呼吸 - 天呀 - 伤感 - 不了 - 人生 - 疼 - 心好 - 无情 - 接受 - 一个 - 天 - 家里 - 说 - 父母 - 活 - 天堂 - 可怜 - 心疼 - 一家人 - 痛心 - 太 - 走 - 可惜 - 流泪 - 感谢,0.5229334115873587,False
515,下午 刷到 ， 上 香三枉 ， 顺风 顺水 顺 财神 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 流泪 流泪 流泪 流泪 流泪 流泪 流泪 流泪 流泪,65,65_抱抱_下午_财神_香三枉,"['抱抱', '下午', '财神', '香三枉', '顺风', '顺水', '刷到', '流泪', '感谢', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 流泪 流泪 流泪 流泪 流泪 流泪 流泪 流泪', '下午 刷到 ， 上 香三枉 ， 顺风 顺水 顺 财神 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 流泪 流泪 流泪 流泪 流泪 流泪 流泪 流泪 流泪', '感谢 感谢 感谢 感谢 抱抱 你 抱抱 你 抱抱 你 抱抱 你 抱抱 你 流泪 流泪 流泪 流泪 流泪']",抱抱 - 下午 - 财神 - 香三枉 - 顺风 - 顺水 - 刷到 - 流泪 - 感谢 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,0.5342361423974041,True
516,太 可惜 缘 流泪 流泪 流泪 流泪,-1,-1_果_凋谢_投奔_希望,"['果', '凋谢', '投奔', '希望', '爸爸', '人会', '哥哥', '照顾', '顺才', '神', '香三枉', '相亲相爱', '生命', '只能', '比心', '口', '心', '爷爷', '平安', '表达', '一生', '受得了', '造孽', '一家子', '原', '世界', '少', '顺风', '顺水', '看不得']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 如果 有 好心人 ， 知道 哪里 路段 坏掉 ， 他 这么 的 好心 在 公路 中间 跪下 求 你们 ， 大家 车 停下来 ， 你 就要 马上 停下 ， 不要 这 样子 ， 开车 好像 出风头 的 一样 ， 不听话 你 就 后悔药 买不到 ， 人家 好人 一生 平安 ， 这 样子 看到 会 心酸 吗 ？ 真的 太 可怜 了 ， 以后 全 天下 的 司机 ， 如果 碰到 有 什么 事情 ， 有 好心人 站 出来 能 吃 ， 你 一定 要 减速 下来 停下来 ， 这个 不是 为 你们 大家 好 吗 ？ 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪']",果 - 凋谢 - 投奔 - 希望 - 爸爸 - 人会 - 哥哥 - 照顾 - 顺才 - 神 - 香三枉 - 相亲相爱 - 生命 - 只能 - 比心 - 口 - 心 - 爷爷 - 平安 - 表达 - 一生 - 受得了 - 造孽 - 一家子 - 原 - 世界 - 少 - 顺风 - 顺水 - 看不得,0.0,False
517,感谢 感谢 感谢 默哀 ！ 两家 人 无法 承受 的 痛 ！,61,61_带走_痛心疾首_同胞_残酷,"['带走', '痛心疾首', '同胞', '残酷', '承受', '逝者', '揪心', '疼', '安息', '默哀', '孩子', '世界', '家人', '命', '痛', '灾难', '活', '真', '天堂', '两家', '一路', '愿', '走', '老人', '可怜', '心痛', '痛心', '可惜', '太', '流泪']","['一路 走 好 ， 同胞 可惜 了 ， 让 家人 怎么 活 。', '唉 流泪 可怜 可惜 ！ 命 呀 ！ 上苍 怎么 能 把 孩子 们 都 一起 带走 流泪 流泪 流泪 心痛 万分 ！', '流泪 揪心 的 疼 感谢 感谢 感谢 天堂 没有 灾难 孩子 们 ！']",带走 - 痛心疾首 - 同胞 - 残酷 - 承受 - 逝者 - 揪心 - 疼 - 安息 - 默哀 - 孩子 - 世界 - 家人 - 命 - 痛 - 灾难 - 活 - 真 - 天堂 - 两家 - 一路 - 愿 - 走 - 老人 - 可怜 - 心痛 - 痛心 - 可惜 - 太 - 流泪,1.0,False
518,好 心痛 。,-1,-1_果_凋谢_投奔_希望,"['果', '凋谢', '投奔', '希望', '爸爸', '人会', '哥哥', '照顾', '顺才', '神', '香三枉', '相亲相爱', '生命', '只能', '比心', '口', '心', '爷爷', '平安', '表达', '一生', '受得了', '造孽', '一家子', '原', '世界', '少', '顺风', '顺水', '看不得']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 如果 有 好心人 ， 知道 哪里 路段 坏掉 ， 他 这么 的 好心 在 公路 中间 跪下 求 你们 ， 大家 车 停下来 ， 你 就要 马上 停下 ， 不要 这 样子 ， 开车 好像 出风头 的 一样 ， 不听话 你 就 后悔药 买不到 ， 人家 好人 一生 平安 ， 这 样子 看到 会 心酸 吗 ？ 真的 太 可怜 了 ， 以后 全 天下 的 司机 ， 如果 碰到 有 什么 事情 ， 有 好心人 站 出来 能 吃 ， 你 一定 要 减速 下来 停下来 ， 这个 不是 为 你们 大家 好 吗 ？ 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪']",果 - 凋谢 - 投奔 - 希望 - 爸爸 - 人会 - 哥哥 - 照顾 - 顺才 - 神 - 香三枉 - 相亲相爱 - 生命 - 只能 - 比心 - 口 - 心 - 爷爷 - 平安 - 表达 - 一生 - 受得了 - 造孽 - 一家子 - 原 - 世界 - 少 - 顺风 - 顺水 - 看不得,0.0,False
